编号,姓名,交路所处天数,出发车站,到达车站,工作时长,休息时长,所属交路长度,身份信息（0-乘务员；1-乘务长）,作休类型（1-作；0-休）,所属交路编号,是否请假（0-是；1-否）,工作天数,休息天数
2929,沈22,6,南京,南京,0,1440,9,0,0,13,1,5,4
2930,沈22,7,南京,南通,595,845,9,0,1,13,1,5,4
2931,沈22,8,南通,南京,119,1321,9,0,1,13,1,5,4
2932,沈22,9,南京,南京,0,1440,9,0,0,13,1,5,4
2933,沈23,0,南京,南京,0,0,9,0,0,13,1,5,4
2934,沈23,1,南京,南通,531,909,9,0,1,13,1,5,4
2935,沈23,2,南通,南京,948,492,9,0,1,13,1,5,4
2936,沈23,3,南京,南京,1077,363,9,0,1,13,1,5,4
2937,沈23,4,南京,南京,0,1440,9,0,0,13,1,5,4
2938,沈23,5,南京,南京,0,1440,9,0,0,13,1,5,4
2939,沈23,6,南京,南京,0,1440,9,0,0,13,1,5,4
2940,沈23,7,南京,南通,595,845,9,0,1,13,1,5,4
2941,沈23,8,南通,南京,119,1321,9,0,1,13,1,5,4
2942,沈23,9,南京,南京,0,1440,9,0,0,13,1,5,4
2943,沈24,0,南京,南京,0,0,9,0,0,13,1,5,4
2944,沈24,1,南京,南京,0,1440,9,0,0,13,1,5,4
2945,沈24,2,南京,南通,531,909,9,0,1,13,1,5,4
2946,沈24,3,南通,南京,948,492,9,0,1,13,1,5,4
2947,沈24,4,南京,南京,1077,363,9,0,1,13,1,5,4
2948,沈24,5,南京,南京,0,1440,9,0,0,13,1,5,4
2949,沈24,6,南京,南京,0,1440,9,0,0,13,1,5,4
2950,沈24,7,南京,南京,0,1440,9,0,0,13,1,5,4
2951,沈24,8,南京,南通,595,845,9,0,1,13,1,5,4
2952,沈24,9,南通,南京,119,1321,9,0,1,13,1,5,4
2953,沈25,0,南京,南京,0,0,9,0,0,13,1,5,4
2954,沈25,1,南京,南京,0,1440,9,0,0,13,1,5,4
2955,沈25,2,南京,南通,531,909,9,0,1,13,1,5,4
2956,沈25,3,南通,南京,948,492,9,0,1,13,1,5,4
2957,沈25,4,南京,南京,1077,363,9,0,1,13,1,5,4
2958,沈25,5,南京,南京,0,1440,9,0,0,13,1,5,4
2959,沈25,6,南京,南京,0,1440,9,0,0,13,1,5,4
2960,沈25,7,南京,南京,0,1440,9,0,0,13,1,5,4
2961,沈25,8,南京,南通,595,845,9,0,1,13,1,5,4
2962,沈25,9,南通,南京,119,1321,9,0,1,13,1,5,4
2963,沈26,0,南京,南京,0,0,9,0,0,13,1,5,4
2964,沈26,1,南通,南京,119,1321,9,0,1,13,1,5,4
2965,沈26,2,南京,南京,0,1440,9,0,0,13,1,5,4
2966,沈26,3,南京,南通,531,909,9,0,1,13,1,5,4
2967,沈26,4,南通,南京,948,492,9,0,1,13,1,5,4
2968,沈26,5,南京,南京,1077,363,9,0,1,13,1,5,4
2969,沈26,6,南京,南京,0,1440,9,0,0,13,1,5,4
2970,沈26,7,南京,南京,0,1440,9,0,0,13,1,5,4
2971,沈26,8,南京,南京,0,1440,9,0,0,13,1,5,4
2972,沈26,9,南京,南通,595,845,9,0,1,13,1,5,4
2973,沈27,0,南京,南京,0,0,9,0,0,13,1,5,4
2974,沈27,1,南通,南京,119,1321,9,0,1,13,1,5,4
2975,沈27,2,南京,南京,0,1440,9,0,0,13,1,5,4
2976,沈27,3,南京,南通,531,909,9,0,1,13,1,5,4
2977,沈27,4,南通,南京,948,492,9,0,1,13,1,5,4
2978,沈27,5,南京,南京,1077,363,9,0,1,13,1,5,4
2979,沈27,6,南京,南京,0,1440,9,0,0,13,1,5,4
2980,沈27,7,南京,南京,0,1440,9,0,0,13,1,5,4
2981,沈27,8,南京,南京,0,1440,9,0,0,13,1,5,4
2982,沈27,9,南京,南通,595,845,9,0,1,13,1,5,4
2983,蒋1,0,南京,南京,0,0,6,1,0,14,1,3,3
2984,蒋1,1,南京,南通,927,513,6,1,1,14,1,3,3
2985,蒋1,2,南通,南京,143,1297,6,1,1,14,1,3,3
2986,蒋1,3,南京,南京,0,1440,6,1,0,14,1,3,3
2987,蒋1,4,南京,南京,765,675,6,1,1,14,1,3,3
2988,蒋1,5,南京,南京,0,1440,6,1,0,14,1,3,3
2989,蒋1,6,南京,南京,0,1440,6,1,0,14,1,3,3
2990,蒋2,0,南京,南京,0,0,6,1,0,14,1,3,3
2991,蒋2,1,南京,南京,0,1440,6,1,0,14,1,3,3
2992,蒋2,2,南京,南通,927,513,6,1,1,14,1,3,3
2993,蒋2,3,南通,南京,143,1297,6,1,1,14,1,3,3
2994,蒋2,4,南京,南京,0,1440,6,1,0,14,1,3,3
2995,蒋2,5,南京,南京,765,675,6,1,1,14,1,3,3
2996,蒋2,6,南京,南京,0,1440,6,1,0,14,1,3,3
2997,蒋3,0,南京,南京,0,0,6,1,0,14,1,3,3
2998,蒋3,1,南京,南京,0,1440,6,1,0,14,1,3,3
2999,蒋3,2,南京,南京,0,1440,6,1,0,14,1,3,3
3000,蒋3,3,南京,南通,927,513,6,1,1,14,1,3,3
3001,蒋3,4,南通,南京,143,1297,6,1,1,14,1,3,3
3002,蒋3,5,南京,南京,0,1440,6,1,0,14,1,3,3
3003,蒋3,6,南京,南京,765,675,6,1,1,14,1,3,3
3004,蒋4,0,南京,南京,0,0,6,1,0,14,1,3,3
3005,蒋4,1,南京,南京,765,675,6,1,1,14,1,3,3
3006,蒋4,2,南京,南京,0,1440,6,1,0,14,1,3,3
3007,蒋4,3,南京,南京,0,1440,6,1,0,14,1,3,3
3008,蒋4,4,南京,南通,927,513,6,1,1,14,1,3,3
3009,蒋4,5,南通,南京,143,1297,6,1,1,14,1,3,3
3010,蒋4,6,南京,南京,0,1440,6,1,0,14,1,3,3
3011,蒋5,0,南京,南京,0,0,6,1,0,14,1,3,3
3012,蒋5,1,南京,南京,0,1440,6,1,0,14,1,3,3
3013,蒋5,2,南京,南京,765,675,6,1,1,14,1,3,3
3014,蒋5,3,南京,南京,0,1440,6,1,0,14,1,3,3
3015,蒋5,4,南京,南京,0,1440,6,1,0,14,1,3,3
3016,蒋5,5,南京,南通,927,513,6,1,1,14,1,3,3
3017,蒋5,6,南通,南京,143,1297,6,1,1,14,1,3,3
3018,蒋6,0,南京,南京,0,0,6,1,0,14,1,3,3
3019,蒋6,1,南通,南京,143,1297,6,1,1,14,1,3,3
3020,蒋6,2,南京,南京,0,1440,6,1,0,14,1,3,3
3021,蒋6,3,南京,南京,765,675,6,1,1,14,1,3,3
3022,蒋6,4,南京,南京,0,1440,6,1,0,14,1,3,3
3023,蒋6,5,南京,南京,0,1440,6,1,0,14,1,3,3
3024,蒋6,6,南京,南通,927,513,6,1,1,14,1,3,3
3025,蒋7,0,南京,南京,0,0,6,0,0,14,1,3,3
3026,蒋7,1,南京,南通,927,513,6,0,1,14,1,3,3
3027,蒋7,2,南通,南京,143,1297,6,0,1,14,1,3,3
3028,蒋7,3,南京,南京,0,1440,6,0,0,14,1,3,3
3029,蒋7,4,南京,南京,765,675,6,0,1,14,1,3,3
3030,蒋7,5,南京,南京,0,1440,6,0,0,14,1,3,3
3031,蒋7,6,南京,南京,0,1440,6,0,0,14,1,3,3
3032,蒋8,0,南京,南京,0,0,6,0,0,14,1,3,3
3033,蒋8,1,南京,南通,927,513,6,0,1,14,1,3,3
3034,蒋8,2,南通,南京,143,1297,6,0,1,14,1,3,3
3035,蒋8,3,南京,南京,0,1440,6,0,0,14,1,3,3
3036,蒋8,4,南京,南京,765,675,6,0,1,14,1,3,3
3037,蒋8,5,南京,南京,0,1440,6,0,0,14,1,3,3
3038,蒋8,6,南京,南京,0,1440,6,0,0,14,1,3,3
3039,蒋9,0,南京,南京,0,0,6,0,0,14,1,3,3
3040,蒋9,1,南京,南京,0,1440,6,0,0,14,1,3,3
3041,蒋9,2,南京,南通,927,513,6,0,1,14,1,3,3
3042,蒋9,3,南通,南京,143,1297,6,0,1,14,1,3,3
3043,蒋9,4,南京,南京,0,1440,6,0,0,14,1,3,3
3044,蒋9,5,南京,南京,765,675,6,0,1,14,1,3,3
3045,蒋9,6,南京,南京,0,1440,6,0,0,14,1,3,3
3046,蒋10,0,南京,南京,0,0,6,0,0,14,1,3,3
3047,蒋10,1,南京,南京,0,1440,6,0,0,14,1,3,3
3048,蒋10,2,南京,南通,927,513,6,0,1,14,1,3,3
3049,蒋10,3,南通,南京,143,1297,6,0,1,14,1,3,3
3050,蒋10,4,南京,南京,0,1440,6,0,0,14,1,3,3
3051,蒋10,5,南京,南京,765,675,6,0,1,14,1,3,3
3052,蒋10,6,南京,南京,0,1440,6,0,0,14,1,3,3
3053,蒋11,0,南京,南京,0,0,6,0,0,14,1,3,3
3054,蒋11,1,南京,南京,0,1440,6,0,0,14,1,3,3
3055,蒋11,2,南京,南京,0,1440,6,0,0,14,1,3,3
3056,蒋11,3,南京,南通,927,513,6,0,1,14,1,3,3
3057,蒋11,4,南通,南京,143,1297,6,0,1,14,1,3,3
3058,蒋11,5,南京,南京,0,1440,6,0,0,14,1,3,3
3059,蒋11,6,南京,南京,765,675,6,0,1,14,1,3,3
3060,蒋12,0,南京,南京,0,0,6,0,0,14,1,3,3
3061,蒋12,1,南京,南京,0,1440,6,0,0,14,1,3,3
3062,蒋12,2,南京,南京,0,1440,6,0,0,14,1,3,3
3063,蒋12,3,南京,南通,927,513,6,0,1,14,1,3,3
3064,蒋12,4,南通,南京,143,1297,6,0,1,14,1,3,3
3065,蒋12,5,南京,南京,0,1440,6,0,0,14,1,3,3
3066,蒋12,6,南京,南京,765,675,6,0,1,14,1,3,3
3067,蒋13,0,南京,南京,0,0,6,0,0,14,1,3,3
3068,蒋13,1,南京,南京,765,675,6,0,1,14,1,3,3
3069,蒋13,2,南京,南京,0,1440,6,0,0,14,1,3,3
3070,蒋13,3,南京,南京,0,1440,6,0,0,14,1,3,3
3071,蒋13,4,南京,南通,927,513,6,0,1,14,1,3,3
3072,蒋13,5,南通,南京,143,1297,6,0,1,14,1,3,3
3073,蒋13,6,南京,南京,0,1440,6,0,0,14,1,3,3
3074,蒋14,0,南京,南京,0,0,6,0,0,14,1,3,3
3075,蒋14,1,南京,南京,765,675,6,0,1,14,1,3,3
3076,蒋14,2,南京,南京,0,1440,6,0,0,14,1,3,3
3077,蒋14,3,南京,南京,0,1440,6,0,0,14,1,3,3
3078,蒋14,4,南京,南通,927,513,6,0,1,14,1,3,3
3079,蒋14,5,南通,南京,143,1297,6,0,1,14,1,3,3
3080,蒋14,6,南京,南京,0,1440,6,0,0,14,1,3,3
3081,蒋15,0,南京,南京,0,0,6,0,0,14,1,3,3
3082,蒋15,1,南京,南京,0,1440,6,0,0,14,1,3,3
3083,蒋15,2,南京,南京,765,675,6,0,1,14,1,3,3
3084,蒋15,3,南京,南京,0,1440,6,0,0,14,1,3,3
3085,蒋15,4,南京,南京,0,1440,6,0,0,14,1,3,3
3086,蒋15,5,南京,南通,927,513,6,0,1,14,1,3,3
3087,蒋15,6,南通,南京,143,1297,6,0,1,14,1,3,3
3088,蒋16,0,南京,南京,0,0,6,0,0,14,1,3,3
3089,蒋16,1,南京,南京,0,1440,6,0,0,14,1,3,3
3090,蒋16,2,南京,南京,765,675,6,0,1,14,1,3,3
3091,蒋16,3,南京,南京,0,1440,6,0,0,14,1,3,3
3092,蒋16,4,南京,南京,0,1440,6,0,0,14,1,3,3
3093,蒋16,5,南京,南通,927,513,6,0,1,14,1,3,3
3094,蒋16,6,南通,南京,143,1297,6,0,1,14,1,3,3
3095,蒋17,0,南京,南京,0,0,6,0,0,14,1,3,3
3096,蒋17,1,南通,南京,143,1297,6,0,1,14,1,3,3
3097,蒋17,2,南京,南京,0,1440,6,0,0,14,1,3,3
3098,蒋17,3,南京,南京,765,675,6,0,1,14,1,3,3
3099,蒋17,4,南京,南京,0,1440,6,0,0,14,1,3,3
3100,蒋17,5,南京,南京,0,1440,6,0,0,14,1,3,3
3101,蒋17,6,南京,南通,927,513,6,0,1,14,1,3,3
3102,蒋18,0,南京,南京,0,0,6,0,0,14,1,3,3
3103,蒋18,1,南通,南京,143,1297,6,0,1,14,1,3,3
3104,蒋18,2,南京,南京,0,1440,6,0,0,14,1,3,3
3105,蒋18,3,南京,南京,765,675,6,0,1,14,1,3,3
3106,蒋18,4,南京,南京,0,1440,6,0,0,14,1,3,3
3107,蒋18,5,南京,南京,0,1440,6,0,0,14,1,3,3
3108,蒋18,6,南京,南通,927,513,6,0,1,14,1,3,3
